date,sales,region,state,category,type,caffeination
9/1/10,48,South,NM,Herbal Tea,Chamomile,Decaf
9/1/10,72,South,NM,Herbal Tea,Lemon,Decaf
9/1/10,54,South,NM,Espresso,Caffe Latte,Regular
9/1/10,106,South,NM,Espresso,Caffe Mocha,Regular
9/1/10,91,South,NM,Espresso,Decaf Espresso,Decaf
9/1/10,72,South,OK,Coffee,Decaf Irish Cream,Decaf
9/1/10,140,South,OK,Coffee,Columbian,Regular
9/1/10,149,South,OK,Herbal Tea,Chamomile,Decaf
9/1/10,223,South,OK,Herbal Tea,Lemon,Decaf
9/1/10,230,South,OK,Espresso,Caffe Latte,Regular
9/1/10,50,South,OK,Espresso,Caffe Mocha,Regular
9/1/10,249,South,OK,Espresso,Decaf Espresso,Decaf
9/1/10,132,South,TX,Coffee,Decaf Irish Cream,Decaf
9/1/10,546,South,TX,Coffee,Columbian,Regular
9/1/10,125,South,TX,Herbal Tea,Chamomile,Decaf
9/1/10,107,South,TX,Herbal Tea,Lemon,Decaf
9/1/10,150,South,TX,Espresso,Caffe Latte,Regular
9/1/10,302,South,TX,Espresso,Caffe Mocha,Regular
9/1/10,199,South,TX,Espresso,Decaf Espresso,Decaf
9/1/10,136,West,UT,Coffee,Amaretto,Regular
9/1/10,113,West,UT,Coffee,Columbian,Regular
9/1/10,120,West,UT,Herbal Tea,Chamomile,Decaf
9/1/10,139,West,UT,Herbal Tea,Lemon,Decaf
9/1/10,115,West,UT,Herbal Tea,Mint,Decaf
9/1/10,106,West,UT,Tea,Darjeeling,Regular
9/1/10,91,West,UT,Tea,Earl Grey,Regular
9/1/10,54,West,UT,Tea,Green Tea,Regular
9/1/10,150,West,UT,Coffee,Decaf Irish Cream,Decaf
9/1/10,79,West,UT,Espresso,Caffe Latte,Regular
9/1/10,159,West,UT,Espresso,Caffe Mocha,Regular
9/1/10,108,West,UT,Espresso,Decaf Espresso,Decaf
9/1/10,109,West,CA,Coffee,Amaretto,Regular
9/1/10,790,West,CA,Coffee,Columbian,Regular
9/1/10,245,West,CA,Herbal Tea,Chamomile,Decaf
9/1/10,546,West,CA,Herbal Tea,Lemon,Decaf
9/1/10,132,West,CA,Herbal Tea,Mint,Decaf
9/1/10,302,West,CA,Tea,Darjeeling,Regular
9/1/10,199,West,CA,Tea,Earl Grey,Regular
9/1/10,150,West,CA,Tea,Green Tea,Regular
9/1/10,138,West,CA,Coffee,Decaf Irish Cream,Decaf
9/1/10,498,West,CA,Espresso,Caffe Latte,Regular
9/1/10,290,West,CA,Espresso,Caffe Mocha,Regular
9/1/10,589,West,CA,Espresso,Decaf Espresso,Decaf
9/1/10,91,West,NV,Coffee,Columbian,Regular
9/1/10,290,West,NV,Herbal Tea,Chamomile,Decaf
9/1/10,387,West,NV,Herbal Tea,Lemon,Decaf
9/1/10,298,West,NV,Herbal Tea,Mint,Decaf
9/1/10,589,West,NV,Tea,Darjeeling,Regular
9/1/10,498,West,NV,Tea,Earl Grey,Regular
9/1/10,19,West,NV,Tea,Green Tea,Regular
9/1/10,72,West,NV,Coffee,Decaf Irish Cream,Decaf
9/1/10,43,West,NV,Espresso,Caffe Latte,Regular
9/1/10,48,West,NV,Espresso,Caffe Mocha,Regular
9/1/10,58,West,NV,Espresso,Decaf Espresso,Decaf
9/1/10,126,West,OR,Coffee,Amaretto,Regular
9/1/10,61,West,OR,Herbal Tea,Chamomile,Decaf
9/1/10,140,West,OR,Herbal Tea,Lemon,Decaf
9/1/10,50,West,OR,Tea,Darjeeling,Regular
9/1/10,249,West,OR,Tea,Earl Grey,Regular
9/1/10,230,West,OR,Tea,Green Tea,Regular
9/1/10,137,West,OR,Coffee,Columbian,Regular
9/1/10,107,West,OR,Coffee,Decaf Irish Cream,Decaf
9/1/10,102,West,OR,Espresso,Caffe Latte,Regular
9/1/10,125,West,OR,Espresso,Caffe Mocha,Regular
9/1/10,310,West,OR,Espresso,Decaf Espresso,Decaf
9/1/10,258,West,WA,Herbal Tea,Chamomile,Decaf
9/1/10,119,West,WA,Herbal Tea,Lemon,Decaf
9/1/10,151,West,WA,Tea,Darjeeling,Regular
9/1/10,113,West,WA,Tea,Earl Grey,Regular
9/1/10,149,West,WA,Tea,Green Tea,Regular
9/1/10,167,West,WA,Coffee,Columbian,Regular
9/1/10,223,West,WA,Coffee,Decaf Irish Cream,Decaf
9/1/10,76,West,WA,Espresso,Caffe Latte,Regular
9/1/10,149,West,WA,Espresso,Caffe Mocha,Regular
9/1/10,182,West,WA,Espresso,Decaf Espresso,Decaf
10/1/10,205,Central,CO,Tea,Green Tea,Regular
10/1/10,322,Central,CO,Herbal Tea,Chamomile,Decaf
10/1/10,122,Central,CO,Herbal Tea,Lemon,Decaf
10/1/10,123,Central,CO,Herbal Tea,Mint,Decaf
10/1/10,120,Central,CO,Tea,Darjeeling,Regular
10/1/10,118,Central,CO,Tea,Earl Grey,Regular
10/1/10,182,Central,CO,Espresso,Decaf Espresso,Decaf
10/1/10,187,Central,CO,Espresso,Caffe Mocha,Regular
10/1/10,265,Central,CO,Coffee,Decaf Irish Cream,Decaf
10/1/10,302,Central,CO,Coffee,Amaretto,Regular
10/1/10,90,Central,CO,Coffee,Columbian,Regular
10/1/10,302,Central,IL,Herbal Tea,Chamomile,Decaf
10/1/10,90,Central,IL,Herbal Tea,Lemon,Decaf
10/1/10,265,Central,IL,Herbal Tea,Mint,Decaf
10/1/10,187,Central,IL,Tea,Darjeeling,Regular
10/1/10,182,Central,IL,Tea,Earl Grey,Regular
10/1/10,478,Central,IL,Espresso,Decaf Espresso,Decaf
10/1/10,598,Central,IL,Espresso,Caffe Mocha,Regular
10/1/10,298,Central,IL,Coffee,Decaf Irish Cream,Decaf
10/1/10,367,Central,IL,Coffee,Columbian,Regular
10/1/10,598,Central,IA,Herbal Tea,Chamomile,Decaf
10/1/10,298,Central,IA,Herbal Tea,Lemon,Decaf
10/1/10,478,Central,IA,Tea,Darjeeling,Regular
10/1/10,567,Central,IA,Tea,Earl Grey,Regular
10/1/10,58,Central,IA,Espresso,Caffe Mocha,Regular
10/1/10,43,Central,IA,Espresso,Decaf Espresso,Decaf
10/1/10,23,Central,IA,Coffee,Decaf Irish Cream,Decaf
10/1/10,52,Central,IA,Coffee,Amaretto,Regular
10/1/10,68,Central,IA,Coffee,Columbian,Regular
10/1/10,77,Central,MO,Tea,Green Tea,Regular
10/1/10,109,Central,MO,Herbal Tea,Chamomile,Decaf
10/1/10,109,Central,MO,Herbal Tea,Lemon,Decaf
10/1/10,92,Central,MO,Tea,Darjeeling,Regular
10/1/10,56,Central,MO,Tea,Earl Grey,Regular
10/1/10,99,Central,MO,Espresso,Caffe Mocha,Regular
10/1/10,79,Central,MO,Espresso,Decaf Espresso,Decaf
10/1/10,142,Central,MO,Coffee,Decaf Irish Cream,Decaf
10/1/10,177,Central,MO,Coffee,Columbian,Regular
10/1/10,205,Central,OH,Tea,Darjeeling,Regular
10/1/10,218,Central,OH,Tea,Earl Grey,Regular
10/1/10,53,Central,OH,Herbal Tea,Chamomile,Decaf
10/1/10,66,Central,OH,Herbal Tea,Lemon,Decaf
10/1/10,322,Central,OH,Espresso,Caffe Mocha,Regular
10/1/10,120,Central,OH,Espresso,Decaf Espresso,Decaf
10/1/10,123,Central,OH,Coffee,Amaretto,Regular
10/1/10,107,Central,OH,Coffee,Columbian,Regular
10/1/10,122,Central,OH,Coffee,Decaf Irish Cream,Decaf
10/1/10,113,Central,WI,Tea,Darjeeling,Regular
10/1/10,144,Central,WI,Tea,Earl Grey,Regular
10/1/10,159,Central,WI,Herbal Tea,Chamomile,Decaf
10/1/10,118,Central,WI,Herbal Tea,Lemon,Decaf
10/1/10,174,Central,WI,Espresso,Caffe Mocha,Regular
10/1/10,51,Central,WI,Espresso,Decaf Espresso,Decaf
10/1/10,126,Central,WI,Coffee,Amaretto,Regular
10/1/10,230,Central,WI,Coffee,Columbian,Regular
10/1/10,202,Central,WI,Coffee,Decaf Irish Cream,Decaf
10/1/10,99,East,CT,Tea,Darjeeling,Regular
10/1/10,60,East,CT,Tea,Green Tea,Regular
10/1/10,177,East,CT,Herbal Tea,Lemon,Decaf
10/1/10,142,East,CT,Herbal Tea,Mint,Decaf
10/1/10,144,East,CT,Espresso,Caffe Mocha,Regular
10/1/10,111,East,CT,Espresso,Decaf Espresso,Decaf
10/1/10,313,East,CT,Coffee,Columbian,Regular
10/1/10,94,East,FL,Tea,Darjeeling,Regular
10/1/10,118,East,FL,Tea,Green Tea,Regular
10/1/10,51,East,FL,Herbal Tea,Chamomile,Decaf
10/1/10,126,East,FL,Herbal Tea,Lemon,Decaf
10/1/10,174,East,FL,Herbal Tea,Mint,Decaf
10/1/10,230,East,FL,Espresso,Caffe Mocha,Regular
10/1/10,202,East,FL,Espresso,Decaf Espresso,Decaf
10/1/10,218,East,FL,Coffee,Decaf Irish Cream,Decaf
10/1/10,205,East,FL,Coffee,Columbian,Regular
10/1/10,66,East,MA,Tea,Darjeeling,Regular
10/1/10,53,East,MA,Tea,Green Tea,Regular
10/1/10,120,East,MA,Herbal Tea,Lemon,Decaf
10/1/10,116,East,MA,Espresso,Caffe Mocha,Regular
10/1/10,322,East,MA,Espresso,Regular Espresso,Regular
10/1/10,474,East,MA,Coffee,Columbian,Regular
10/1/10,52,East,NH,Tea,Darjeeling,Regular
10/1/10,43,East,NH,Tea,Green Tea,Regular
10/1/10,77,East,NH,Herbal Tea,Lemon,Decaf
10/1/10,109,East,NH,Espresso,Caffe Mocha,Regular
10/1/10,56,East,NH,Espresso,Regular Espresso,Regular
10/1/10,114,East,NH,Coffee,Columbian,Regular
10/1/10,120,East,NH,Coffee,Amaretto,Regular
10/1/10,265,East,NY,Tea,Darjeeling,Regular
10/1/10,302,East,NY,Tea,Earl Grey,Regular
10/1/10,187,East,NY,Tea,Green Tea,Regular
10/1/10,513,East,NY,Herbal Tea,Lemon,Decaf
10/1/10,164,East,NY,Herbal Tea,Mint,Decaf
10/1/10,69,East,NY,Espresso,Caffe Mocha,Regular
10/1/10,765,East,NY,Espresso,Regular Espresso,Regular
10/1/10,650,East,NY,Coffee,Columbian,Regular
10/1/10,119,South,LA,Coffee,Columbian,Regular
10/1/10,118,South,LA,Coffee,Decaf Irish Cream,Decaf
10/1/10,236,South,LA,Herbal Tea,Chamomile,Decaf
10/1/10,177,South,LA,Herbal Tea,Lemon,Decaf
10/1/10,144,South,LA,Espresso,Caffe Latte,Regular
10/1/10,159,South,LA,Espresso,Caffe Mocha,Regular
10/1/10,113,South,LA,Espresso,Decaf Espresso,Decaf
10/1/10,114,South,NM,Coffee,Columbian,Regular
10/1/10,109,South,NM,Coffee,Decaf Irish Cream,Decaf
10/1/10,52,South,NM,Herbal Tea,Chamomile,Decaf
10/1/10,68,South,NM,Herbal Tea,Lemon,Decaf
10/1/10,56,South,NM,Espresso,Caffe Latte,Regular
10/1/10,109,South,NM,Espresso,Caffe Mocha,Regular
10/1/10,92,South,NM,Espresso,Decaf Espresso,Decaf
10/1/10,205,South,OK,Coffee,Columbian,Regular
10/1/10,66,South,OK,Coffee,Decaf Irish Cream,Decaf
10/1/10,126,South,OK,Herbal Tea,Chamomile,Decaf
10/1/10,230,South,OK,Herbal Tea,Lemon,Decaf
10/1/10,218,South,OK,Espresso,Caffe Latte,Regular
10/1/10,53,South,OK,Espresso,Caffe Mocha,Regular
10/1/10,205,South,OK,Espresso,Decaf Espresso,Decaf
10/1/10,520,South,TX,Coffee,Columbian,Regular
10/1/10,90,South,TX,Coffee,Decaf Irish Cream,Decaf
10/1/10,123,South,TX,Herbal Tea,Chamomile,Decaf
10/1/10,107,South,TX,Herbal Tea,Lemon,Decaf
10/1/10,182,South,TX,Espresso,Caffe Latte,Regular
10/1/10,302,South,TX,Espresso,Caffe Mocha,Regular
10/1/10,187,South,TX,Espresso,Decaf Espresso,Decaf
10/1/10,120,West,UT,Herbal Tea,Chamomile,Decaf
10/1/10,114,West,UT,Herbal Tea,Lemon,Decaf
10/1/10,109,West,UT,Herbal Tea,Mint,Decaf
10/1/10,109,West,UT,Tea,Darjeeling,Regular
10/1/10,92,West,UT,Tea,Earl Grey,Regular
10/1/10,56,West,UT,Tea,Green Tea,Regular
10/1/10,142,West,UT,Coffee,Amaretto,Regular
10/1/10,111,West,UT,Coffee,Columbian,Regular
10/1/10,177,West,UT,Coffee,Decaf Irish Cream,Decaf
10/1/10,79,West,UT,Espresso,Caffe Latte,Regular
10/1/10,236,West,UT,Espresso,Caffe Mocha,Regular
10/1/10,99,West,UT,Espresso,Decaf Espresso,Decaf
10/1/10,265,West,CA,Herbal Tea,Chamomile,Decaf
10/1/10,520,West,CA,Herbal Tea,Lemon,Decaf
10/1/10,90,West,CA,Herbal Tea,Mint,Decaf
10/1/10,302,West,CA,Tea,Darjeeling,Regular
10/1/10,187,West,CA,Tea,Earl Grey,Regular
10/1/10,182,West,CA,Tea,Green Tea,Regular
10/1/10,109,West,CA,Coffee,Amaretto,Regular
10/1/10,650,West,CA,Coffee,Columbian,Regular
10/1/10,130,West,CA,Coffee,Decaf Irish Cream,Decaf
10/1/10,478,West,CA,Espresso,Caffe Latte,Regular
10/1/10,298,West,CA,Espresso,Caffe Mocha,Regular
10/1/10,598,West,CA,Espresso,Decaf Espresso,Decaf
10/1/10,298,West,NV,Herbal Tea,Chamomile,Decaf
10/1/10,367,West,NV,Herbal Tea,Lemon,Decaf
10/1/10,298,West,NV,Herbal Tea,Mint,Decaf
10/1/10,598,West,NV,Tea,Darjeeling,Regular
10/1/10,478,West,NV,Tea,Earl Grey,Regular
10/1/10,21,West,NV,Tea,Green Tea,Regular
10/1/10,77,West,NV,Coffee,Columbian,Regular
10/1/10,68,West,NV,Coffee,Decaf Irish Cream,Decaf
10/1/10,43,West,NV,Espresso,Caffe Latte,Regular
10/1/10,52,West,NV,Espresso,Caffe Mocha,Regular
10/1/10,58,West,NV,Espresso,Decaf Espresso,Decaf
10/1/10,61,West,OR,Herbal Tea,Chamomile,Decaf
10/1/10,205,West,OR,Herbal Tea,Lemon,Decaf
10/1/10,53,West,OR,Tea,Darjeeling,Regular
10/1/10,205,West,OR,Tea,Earl Grey,Regular
10/1/10,218,West,OR,Tea,Green Tea,Regular
10/1/10,122,West,OR,Coffee,Amaretto,Regular
10/1/10,144,West,OR,Coffee,Columbian,Regular
10/1/10,107,West,OR,Coffee,Decaf Irish Cream,Decaf
10/1/10,120,West,OR,Espresso,Caffe Latte,Regular
10/1/10,123,West,OR,Espresso,Caffe Mocha,Regular
10/1/10,322,West,OR,Espresso,Decaf Espresso,Decaf
10/1/10,313,West,WA,Herbal Tea,Chamomile,Decaf
10/1/10,119,West,WA,Herbal Tea,Lemon,Decaf
10/1/10,159,West,WA,Tea,Darjeeling,Regular
10/1/10,113,West,WA,Tea,Earl Grey,Regular
10/1/10,144,West,WA,Tea,Green Tea,Regular
10/1/10,167,West,WA,Coffee,Columbian,Regular
10/1/10,230,West,WA,Coffee,Decaf Irish Cream,Decaf
10/1/10,51,West,WA,Espresso,Caffe Latte,Regular
10/1/10,126,West,WA,Espresso,Caffe Mocha,Regular
10/1/10,174,West,WA,Espresso,Decaf Espresso,Decaf
11/1/10,200,Central,CO,Tea,Green Tea,Regular
11/1/10,363,Central,CO,Herbal Tea,Chamomile,Decaf
11/1/10,125,Central,CO,Herbal Tea,Lemon,Decaf
11/1/10,138,Central,CO,Herbal Tea,Mint,Decaf
11/1/10,124,Central,CO,Tea,Darjeeling,Regular
11/1/10,125,Central,CO,Tea,Earl Grey,Regular
11/1/10,189,Central,CO,Espresso,Decaf Espresso,Decaf
11/1/10,123,Central,CO,Espresso,Caffe Mocha,Regular
11/1/10,198,Central,CO,Coffee,Decaf Irish Cream,Decaf
11/1/10,290,Central,CO,Coffee,Amaretto,Regular
11/1/10,92,Central,CO,Coffee,Columbian,Regular
11/1/10,290,Central,IL,Herbal Tea,Chamomile,Decaf
11/1/10,92,Central,IL,Herbal Tea,Lemon,Decaf
11/1/10,198,Central,IL,Herbal Tea,Mint,Decaf
11/1/10,123,Central,IL,Tea,Darjeeling,Regular
11/1/10,189,Central,IL,Tea,Earl Grey,Regular
11/1/10,423,Central,IL,Espresso,Decaf Espresso,Decaf
11/1/10,532,Central,IL,Espresso,Caffe Mocha,Regular
11/1/10,278,Central,IL,Coffee,Decaf Irish Cream,Decaf
11/1/10,412,Central,IL,Coffee,Columbian,Regular
11/1/10,532,Central,IA,Herbal Tea,Chamomile,Decaf
11/1/10,278,Central,IA,Herbal Tea,Lemon,Decaf
11/1/10,423,Central,IA,Tea,Darjeeling,Regular
11/1/10,545,Central,IA,Tea,Earl Grey,Regular
11/1/10,56,Central,IA,Espresso,Caffe Mocha,Regular
11/1/10,43,Central,IA,Espresso,Decaf Espresso,Decaf
11/1/10,23,Central,IA,Coffee,Decaf Irish Cream,Decaf
11/1/10,39,Central,IA,Coffee,Amaretto,Regular
11/1/10,64,Central,IA,Coffee,Columbian,Regular
11/1/10,74,Central,MO,Tea,Green Tea,Regular
11/1/10,106,Central,MO,Herbal Tea,Chamomile,Decaf
11/1/10,122,Central,MO,Herbal Tea,Lemon,Decaf
11/1/10,82,Central,MO,Tea,Darjeeling,Regular
11/1/10,76,Central,MO,Tea,Earl Grey,Regular
11/1/10,132,Central,MO,Espresso,Caffe Mocha,Regular
11/1/10,81,Central,MO,Espresso,Decaf Espresso,Decaf
11/1/10,150,Central,MO,Coffee,Decaf Irish Cream,Decaf
11/1/10,184,Central,MO,Coffee,Columbian,Regular
11/1/10,197,Central,OH,Tea,Darjeeling,Regular
11/1/10,245,Central,OH,Tea,Earl Grey,Regular
11/1/10,80,Central,OH,Herbal Tea,Chamomile,Decaf
11/1/10,88,Central,OH,Herbal Tea,Lemon,Decaf
11/1/10,363,Central,OH,Espresso,Caffe Mocha,Regular
11/1/10,124,Central,OH,Espresso,Decaf Espresso,Decaf
11/1/10,138,Central,OH,Coffee,Amaretto,Regular
11/1/10,114,Central,OH,Coffee,Columbian,Regular
11/1/10,125,Central,OH,Coffee,Decaf Irish Cream,Decaf
11/1/10,120,Central,WI,Tea,Darjeeling,Regular
11/1/10,147,Central,WI,Tea,Earl Grey,Regular
11/1/10,141,Central,WI,Herbal Tea,Chamomile,Decaf
11/1/10,78,Central,WI,Herbal Tea,Lemon,Decaf
11/1/10,164,Central,WI,Espresso,Caffe Mocha,Regular
11/1/10,52,Central,WI,Espresso,Decaf Espresso,Decaf
11/1/10,121,Central,WI,Coffee,Amaretto,Regular
11/1/10,224,Central,WI,Coffee,Columbian,Regular
11/1/10,180,Central,WI,Coffee,Decaf Irish Cream,Decaf
11/1/10,132,East,CT,Tea,Darjeeling,Regular
11/1/10,90,East,CT,Tea,Green Tea,Regular
11/1/10,184,East,CT,Herbal Tea,Lemon,Decaf
11/1/10,150,East,CT,Herbal Tea,Mint,Decaf
11/1/10,147,East,CT,Espresso,Caffe Mocha,Regular
11/1/10,124,East,CT,Espresso,Decaf Espresso,Decaf
11/1/10,325,East,CT,Coffee,Columbian,Regular
11/1/10,70,East,FL,Tea,Darjeeling,Regular
11/1/10,78,East,FL,Tea,Green Tea,Regular
11/1/10,52,East,FL,Herbal Tea,Chamomile,Decaf
11/1/10,121,East,FL,Herbal Tea,Lemon,Decaf
11/1/10,164,East,FL,Herbal Tea,Mint,Decaf
11/1/10,224,East,FL,Espresso,Caffe Mocha,Regular
11/1/10,180,East,FL,Espresso,Decaf Espresso,Decaf
11/1/10,197,East,FL,Coffee,Columbian,Regular
11/1/10,245,East,FL,Coffee,Decaf Irish Cream,Decaf
11/1/10,88,East,MA,Tea,Darjeeling,Regular
11/1/10,80,East,MA,Tea,Green Tea,Regular
11/1/10,124,East,MA,Herbal Tea,Lemon,Decaf
11/1/10,120,East,MA,Espresso,Caffe Mocha,Regular
11/1/10,363,East,MA,Espresso,Regular Espresso,Regular
11/1/10,454,East,MA,Coffee,Columbian,Regular
11/1/10,39,East,NH,Tea,Darjeeling,Regular
11/1/10,43,East,NH,Tea,Green Tea,Regular
11/1/10,74,East,NH,Herbal Tea,Lemon,Decaf
11/1/10,106,East,NH,Espresso,Caffe Mocha,Regular
11/1/10,76,East,NH,Espresso,Regular Espresso,Regular
11/1/10,109,East,NH,Coffee,Columbian,Regular
11/1/10,113,East,NH,Coffee,Amaretto,Regular
11/1/10,198,East,NY,Tea,Darjeeling,Regular
11/1/10,290,East,NY,Tea,Earl Grey,Regular
11/1/10,123,East,NY,Tea,Green Tea,Regular
11/1/10,576,East,NY,Herbal Tea,Lemon,Decaf
11/1/10,160,East,NY,Herbal Tea,Mint,Decaf
11/1/10,61,East,NY,Espresso,Caffe Mocha,Regular
11/1/10,675,East,NY,Espresso,Regular Espresso,Regular
11/1/10,623,East,NY,Coffee,Columbian,Regular
11/1/10,115,South,LA,Coffee,Columbian,Regular
11/1/10,78,South,LA,Coffee,Decaf Irish Cream,Decaf
11/1/10,231,South,LA,Herbal Tea,Chamomile,Decaf
11/1/10,184,South,LA,Herbal Tea,Lemon,Decaf
11/1/10,147,South,LA,Espresso,Caffe Latte,Regular
11/1/10,141,South,LA,Espresso,Caffe Mocha,Regular
11/1/10,120,South,LA,Espresso,Decaf Espresso,Decaf
11/1/10,109,South,NM,Coffee,Columbian,Regular
11/1/10,122,South,NM,Coffee,Decaf Irish Cream,Decaf
11/1/10,39,South,NM,Herbal Tea,Chamomile,Decaf
11/1/10,64,South,NM,Herbal Tea,Lemon,Decaf
11/1/10,76,South,NM,Espresso,Caffe Latte,Regular
11/1/10,106,South,NM,Espresso,Caffe Mocha,Regular
11/1/10,82,South,NM,Espresso,Decaf Espresso,Decaf
11/1/10,200,South,OK,Coffee,Columbian,Regular
11/1/10,88,South,OK,Coffee,Decaf Irish Cream,Decaf
11/1/10,121,South,OK,Herbal Tea,Chamomile,Decaf
11/1/10,224,South,OK,Herbal Tea,Lemon,Decaf
11/1/10,245,South,OK,Espresso,Caffe Latte,Regular
11/1/10,80,South,OK,Espresso,Caffe Mocha,Regular
11/1/10,197,South,OK,Espresso,Decaf Espresso,Decaf
11/1/10,490,South,TX,Coffee,Columbian,Regular
11/1/10,92,South,TX,Coffee,Decaf Irish Cream,Decaf
11/1/10,138,South,TX,Herbal Tea,Chamomile,Decaf
11/1/10,114,South,TX,Herbal Tea,Lemon,Decaf
11/1/10,189,South,TX,Espresso,Caffe Latte,Regular
11/1/10,290,South,TX,Espresso,Caffe Mocha,Regular
11/1/10,123,South,TX,Espresso,Decaf Espresso,Decaf
11/1/10,113,West,UT,Herbal Tea,Chamomile,Decaf
11/1/10,109,West,UT,Herbal Tea,Lemon,Decaf
11/1/10,122,West,UT,Herbal Tea,Mint,Decaf
11/1/10,106,West,UT,Tea,Darjeeling,Regular
11/1/10,82,West,UT,Tea,Earl Grey,Regular
11/1/10,76,West,UT,Tea,Green Tea,Regular
11/1/10,150,West,UT,Coffee,Amaretto,Regular
11/1/10,124,West,UT,Coffee,Columbian,Regular
11/1/10,184,West,UT,Coffee,Decaf Irish Cream,Decaf
11/1/10,81,West,UT,Espresso,Caffe Latte,Regular
11/1/10,231,West,UT,Espresso,Caffe Mocha,Regular
11/1/10,132,West,UT,Espresso,Decaf Espresso,Decaf
11/1/10,198,West,CA,Herbal Tea,Chamomile,Decaf
11/1/10,490,West,CA,Herbal Tea,Lemon,Decaf
11/1/10,92,West,CA,Herbal Tea,Mint,Decaf
11/1/10,290,West,CA,Tea,Darjeeling,Regular
11/1/10,123,West,CA,Tea,Earl Grey,Regular
11/1/10,189,West,CA,Tea,Green Tea,Regular
11/1/10,116,West,CA,Coffee,Amaretto,Regular
11/1/10,623,West,CA,Coffee,Columbian,Regular
11/1/10,146,West,CA,Coffee,Decaf Irish Cream,Decaf
11/1/10,423,West,CA,Espresso,Caffe Latte,Regular
11/1/10,289,West,CA,Espresso,Caffe Mocha,Regular
11/1/10,532,West,CA,Espresso,Decaf Espresso,Decaf
11/1/10,289,West,NV,Herbal Tea,Chamomile,Decaf
11/1/10,412,West,NV,Herbal Tea,Lemon,Decaf
11/1/10,278,West,NV,Herbal Tea,Mint,Decaf
11/1/10,532,West,NV,Tea,Darjeeling,Regular
11/1/10,423,West,NV,Tea,Earl Grey,Regular
11/1/10,32,West,NV,Tea,Green Tea,Regular
11/1/10,74,West,NV,Coffee,Columbian,Regular
11/1/10,64,West,NV,Coffee,Decaf Irish Cream,Decaf
11/1/10,43,West,NV,Espresso,Caffe Latte,Regular
11/1/10,39,West,NV,Espresso,Caffe Mocha,Regular
11/1/10,56,West,NV,Espresso,Decaf Espresso,Decaf
11/1/10,63,West,OR,Herbal Tea,Chamomile,Decaf
11/1/10,200,West,OR,Herbal Tea,Lemon,Decaf
11/1/10,80,West,OR,Tea,Darjeeling,Regular
11/1/10,197,West,OR,Tea,Earl Grey,Regular
11/1/10,245,West,OR,Tea,Green Tea,Regular
11/1/10,125,West,OR,Coffee,Amaretto,Regular
11/1/10,128,West,OR,Coffee,Columbian,Regular
11/1/10,114,West,OR,Coffee,Decaf Irish Cream,Decaf
11/1/10,124,West,OR,Espresso,Caffe Latte,Regular
11/1/10,138,West,OR,Espresso,Caffe Mocha,Regular
11/1/10,363,West,OR,Espresso,Decaf Espresso,Decaf
11/1/10,325,West,WA,Herbal Tea,Chamomile,Decaf
11/1/10,115,West,WA,Herbal Tea,Lemon,Decaf
11/1/10,141,West,WA,Tea,Darjeeling,Regular
11/1/10,120,West,WA,Tea,Earl Grey,Regular
11/1/10,147,West,WA,Tea,Green Tea,Regular
11/1/10,156,West,WA,Coffee,Columbian,Regular
11/1/10,224,West,WA,Coffee,Decaf Irish Cream,Decaf
11/1/10,52,West,WA,Espresso,Caffe Latte,Regular
11/1/10,121,West,WA,Espresso,Caffe Mocha,Regular
11/1/10,164,West,WA,Espresso,Decaf Espresso,Decaf
12/1/10,103,Central,CO,Tea,Darjeeling,Regular
12/1/10,116,Central,CO,Tea,Earl Grey,Regular
12/1/10,185,Central,CO,Tea,Green Tea,Regular
12/1/10,306,Central,CO,Herbal Tea,Chamomile,Decaf
12/1/10,112,Central,CO,Herbal Tea,Lemon,Decaf
12/1/10,127,Central,CO,Herbal Tea,Mint,Decaf
12/1/10,133,Central,CO,Espresso,Caffe Mocha,Regular
12/1/10,168,Central,CO,Espresso,Decaf Espresso,Decaf
12/1/10,210,Central,CO,Coffee,Decaf Irish Cream,Decaf
12/1/10,302,Central,CO,Coffee,Amaretto,Regular
12/1/10,99,Central,CO,Coffee,Columbian,Regular
12/1/10,133,Central,IL,Tea,Darjeeling,Regular
12/1/10,168,Central,IL,Tea,Earl Grey,Regular
12/1/10,302,Central,IL,Herbal Tea,Chamomile,Decaf
12/1/10,99,Central,IL,Herbal Tea,Lemon,Decaf
12/1/10,210,Central,IL,Herbal Tea,Mint,Decaf
12/1/10,576,Central,IL,Espresso,Caffe Mocha,Regular
12/1/10,501,Central,IL,Espresso,Decaf Espresso,Decaf
12/1/10,312,Central,IL,Coffee,Decaf Irish Cream,Decaf
12/1/10,534,Central,IL,Coffee,Columbian,Regular
12/1/10,501,Central,IA,Tea,Darjeeling,Regular
12/1/10,654,Central,IA,Tea,Earl Grey,Regular
12/1/10,576,Central,IA,Herbal Tea,Chamomile,Decaf
12/1/10,312,Central,IA,Herbal Tea,Lemon,Decaf
12/1/10,58,Central,IA,Espresso,Caffe Mocha,Regular
12/1/10,43,Central,IA,Espresso,Decaf Espresso,Decaf
12/1/10,24,Central,IA,Coffee,Decaf Irish Cream,Decaf
12/1/10,41,Central,IA,Coffee,Amaretto,Regular
12/1/10,69,Central,IA,Coffee,Columbian,Regular
12/1/10,89,Central,MO,Tea,Darjeeling,Regular
12/1/10,45,Central,MO,Tea,Earl Grey,Regular
